#    L    TT             EE             BB             TE             PP             TP             EP          
   231    0.56803E+04    0.12027E+01    0.00000E+00    0.31524E+02    0.50452E-07    0.11435E-03    0.43800E-07
   232    0.56736E+04    0.12449E+01    0.00000E+00    0.33212E+02    0.50225E-07    0.11344E-03    0.58564E-07
   233    0.56663E+04    0.12892E+01    0.00000E+00    0.34901E+02    0.49999E-07    0.11253E-03    0.73276E-07
   234    0.56582E+04    0.13354E+01    0.00000E+00    0.36594E+02    0.49775E-07    0.11162E-03    0.87935E-07
   235    0.56495E+04    0.13835E+01    0.00000E+00    0.38288E+02    0.49553E-07    0.11073E-03    0.10254E-06
   236    0.56402E+04    0.14336E+01    0.00000E+00    0.39984E+02    0.49332E-07    0.10984E-03    0.11709E-06
   237    0.56303E+04    0.14857E+01    0.00000E+00    0.41680E+02    0.49113E-07    0.10896E-03    0.13158E-06
   238    0.56198E+04    0.15400E+01    0.00000E+00    0.43377E+02    0.48896E-07    0.10808E-03    0.14601E-06
   239    0.56087E+04    0.15962E+01    0.00000E+00    0.45072E+02    0.48680E-07    0.10721E-03    0.16039E-06
   240    0.55969E+04    0.16544E+01    0.00000E+00    0.46765E+02    0.48466E-07    0.10634E-03    0.17470E-06
   241    0.55846E+04    0.17148E+01    0.00000E+00    0.48455E+02    0.48253E-07    0.10549E-03    0.18895E-06
   242    0.55718E+04    0.17772E+01    0.00000E+00    0.50143E+02    0.48042E-07    0.10464E-03    0.20314E-06
   243    0.55583E+04    0.18419E+01    0.00000E+00    0.51826E+02    0.47832E-07    0.10379E-03    0.21726E-06
   244    0.55442E+04    0.19086E+01    0.00000E+00    0.53506E+02    0.47624E-07    0.10295E-03    0.23132E-06
   245    0.55295E+04    0.19776E+01    0.00000E+00    0.55179E+02    0.47417E-07    0.10212E-03    0.24531E-06
   246    0.55143E+04    0.20487E+01    0.00000E+00    0.56847E+02    0.47211E-07    0.10129E-03    0.25923E-06
   247    0.54985E+04    0.21219E+01    0.00000E+00    0.58507E+02    0.47007E-07    0.10047E-03    0.27308E-06
   248    0.54822E+04    0.21977E+01    0.00000E+00    0.60160E+02    0.46805E-07    0.99651E-04    0.28686E-06
   249    0.54654E+04    0.22754E+01    0.00000E+00    0.61805E+02    0.46604E-07    0.98840E-04    0.30056E-06
   250    0.54479E+04    0.23555E+01    0.00000E+00    0.63441E+02    0.46404E-07    0.98034E-04    0.31420E-06
   251    0.54301E+04    0.24377E+01    0.00000E+00    0.65067E+02    0.46206E-07    0.97234E-04    0.32775E-06
   252    0.54115E+04    0.25223E+01    0.00000E+00    0.66683E+02    0.46009E-07    0.96439E-04    0.34124E-06
   253    0.53926E+04    0.26090E+01    0.00000E+00    0.68287E+02    0.45813E-07    0.95650E-04    0.35464E-06
   254    0.53732E+04    0.26981E+01    0.00000E+00    0.69879E+02    0.45619E-07    0.94865E-04    0.36798E-06
   255    0.53531E+04    0.27893E+01    0.00000E+00    0.71459E+02    0.45425E-07    0.94086E-04    0.38123E-06
   256    0.53327E+04    0.28830E+01    0.00000E+00    0.73027E+02    0.45234E-07    0.93313E-04    0.39442E-06
   257    0.53118E+04    0.29787E+01    0.00000E+00    0.74575E+02    0.45043E-07    0.92544E-04    0.40752E-06
   258    0.52903E+04    0.30769E+01    0.00000E+00    0.76116E+02    0.44854E-07    0.91781E-04    0.42055E-06
   259    0.52684E+04    0.31773E+01    0.00000E+00    0.77634E+02    0.44666E-07    0.91022E-04    0.43351E-06
   260    0.52461E+04    0.32800E+01    0.00000E+00    0.79144E+02    0.44479E-07    0.90269E-04    0.44639E-06
   261    0.52233E+04    0.33849E+01    0.00000E+00    0.80625E+02    0.44294E-07    0.89521E-04    0.45920E-06
   262    0.52000E+04    0.34921E+01    0.00000E+00    0.82098E+02    0.44110E-07    0.88778E-04    0.47193E-06
   263    0.51765E+04    0.36016E+01    0.00000E+00    0.83556E+02    0.43927E-07    0.88040E-04    0.48458E-06
   264    0.51523E+04    0.37134E+01    0.00000E+00    0.84992E+02    0.43745E-07    0.87307E-04    0.49716E-06
   265    0.51277E+04    0.38273E+01    0.00000E+00    0.86398E+02    0.43565E-07    0.86579E-04    0.50967E-06
   266    0.51028E+04    0.39436E+01    0.00000E+00    0.87796E+02    0.43385E-07    0.85856E-04    0.52210E-06
   267    0.50773E+04    0.40620E+01    0.00000E+00    0.89164E+02    0.43207E-07    0.85138E-04    0.53445E-06
   268    0.50514E+04    0.41828E+01    0.00000E+00    0.90517E+02    0.43030E-07    0.84425E-04    0.54673E-06
   269    0.50250E+04    0.43057E+01    0.00000E+00    0.91848E+02    0.42854E-07    0.83717E-04    0.55893E-06
   270    0.49984E+04    0.44308E+01    0.00000E+00    0.93156E+02    0.42680E-07    0.83014E-04    0.57106E-06
   271    0.49713E+04    0.45581E+01    0.00000E+00    0.94441E+02    0.42506E-07    0.82315E-04    0.58311E-06
   272    0.49440E+04    0.46877E+01    0.00000E+00    0.95697E+02    0.42334E-07    0.81621E-04    0.59508E-06
   273    0.49163E+04    0.48191E+01    0.00000E+00    0.96937E+02    0.42163E-07    0.80932E-04    0.60698E-06
   274    0.48882E+04    0.49530E+01    0.00000E+00    0.98140E+02    0.41993E-07    0.80248E-04    0.61881E-06
   275    0.48598E+04    0.50887E+01    0.00000E+00    0.99327E+02    0.41824E-07    0.79569E-04    0.63056E-06
   276    0.48311E+04    0.52266E+01    0.00000E+00    0.10048E+03    0.41656E-07    0.78894E-04    0.64223E-06
   277    0.48020E+04    0.53666E+01    0.00000E+00    0.10161E+03    0.41489E-07    0.78224E-04    0.65383E-06
   278    0.47726E+04    0.55086E+01    0.00000E+00    0.10271E+03    0.41323E-07    0.77558E-04    0.66535E-06
   279    0.47429E+04    0.56526E+01    0.00000E+00    0.10378E+03    0.41158E-07    0.76897E-04    0.67679E-06
   280    0.47130E+04    0.57985E+01    0.00000E+00    0.10483E+03    0.40995E-07    0.76241E-04    0.68816E-06
   281    0.46828E+04    0.59465E+01    0.00000E+00    0.10584E+03    0.40832E-07    0.75589E-04    0.69946E-06
   282    0.46523E+04    0.60963E+01    0.00000E+00    0.10683E+03    0.40671E-07    0.74942E-04    0.71068E-06
   283    0.46215E+04    0.62479E+01    0.00000E+00    0.10778E+03    0.40510E-07    0.74300E-04    0.72182E-06
   284    0.45906E+04    0.64015E+01    0.00000E+00    0.10871E+03    0.40351E-07    0.73662E-04    0.73289E-06
   285    0.45594E+04    0.65570E+01    0.00000E+00    0.10960E+03    0.40192E-07    0.73028E-04    0.74388E-06
   286    0.45279E+04    0.67142E+01    0.00000E+00    0.11046E+03    0.40034E-07    0.72399E-04    0.75480E-06
   287    0.44961E+04    0.68732E+01    0.00000E+00    0.11129E+03    0.39878E-07    0.71774E-04    0.76563E-06
   288    0.44643E+04    0.70339E+01    0.00000E+00    0.11209E+03    0.39722E-07    0.71154E-04    0.77640E-06
   289    0.44322E+04    0.71962E+01    0.00000E+00    0.11285E+03    0.39568E-07    0.70538E-04    0.78709E-06
   290    0.43999E+04    0.73601E+01    0.00000E+00    0.11359E+03    0.39414E-07    0.69926E-04    0.79770E-06
   291    0.43675E+04    0.75263E+01    0.00000E+00    0.11428E+03    0.39261E-07    0.69319E-04    0.80823E-06
   292    0.43346E+04    0.76936E+01    0.00000E+00    0.11494E+03    0.39110E-07    0.68716E-04    0.81869E-06
   293    0.43019E+04    0.78616E+01    0.00000E+00    0.11557E+03    0.38959E-07    0.68117E-04    0.82908E-06
   294    0.42688E+04    0.80320E+01    0.00000E+00    0.11617E+03    0.38809E-07    0.67522E-04    0.83939E-06
   295    0.42359E+04    0.82031E+01    0.00000E+00    0.11672E+03    0.38660E-07    0.66932E-04    0.84962E-06
   296    0.42026E+04    0.83764E+01    0.00000E+00    0.11724E+03    0.38511E-07    0.66346E-04    0.85977E-06
   297    0.41693E+04    0.85498E+01    0.00000E+00    0.11774E+03    0.38364E-07    0.65764E-04    0.86985E-06
   298    0.41357E+04    0.87255E+01    0.00000E+00    0.11819E+03    0.38218E-07    0.65186E-04    0.87985E-06
   299    0.41021E+04    0.89027E+01    0.00000E+00    0.11860E+03    0.38072E-07    0.64612E-04    0.88978E-06
   300    0.40684E+04    0.90799E+01    0.00000E+00    0.11897E+03    0.37927E-07    0.64043E-04    0.89963E-06
   301    0.40346E+04    0.92586E+01    0.00000E+00    0.11931E+03    0.37783E-07    0.63477E-04    0.90941E-06
   302    0.40008E+04    0.94381E+01    0.00000E+00    0.11962E+03    0.37640E-07    0.62916E-04    0.91910E-06
   303    0.39669E+04    0.96191E+01    0.00000E+00    0.11989E+03    0.37498E-07    0.62358E-04    0.92872E-06
   304    0.39329E+04    0.98016E+01    0.00000E+00    0.12011E+03    0.37357E-07    0.61804E-04    0.93826E-06
   305    0.38989E+04    0.99842E+01    0.00000E+00    0.12030E+03    0.37216E-07    0.61255E-04    0.94771E-06
   306    0.38649E+04    0.10167E+02    0.00000E+00    0.12046E+03    0.37076E-07    0.60709E-04    0.95709E-06
   307    0.38308E+04    0.10352E+02    0.00000E+00    0.12056E+03    0.36937E-07    0.60168E-04    0.96637E-06
   308    0.37968E+04    0.10538E+02    0.00000E+00    0.12065E+03    0.36799E-07    0.59630E-04    0.97558E-06
   309    0.37628E+04    0.10724E+02    0.00000E+00    0.12068E+03    0.36662E-07    0.59096E-04    0.98469E-06
   310    0.37287E+04    0.10909E+02    0.00000E+00    0.12068E+03    0.36525E-07    0.58566E-04    0.99372E-06
   311    0.36947E+04    0.11097E+02    0.00000E+00    0.12064E+03    0.36389E-07    0.58040E-04    0.10027E-05
   312    0.36608E+04    0.11284E+02    0.00000E+00    0.12057E+03    0.36254E-07    0.57518E-04    0.10115E-05
   313    0.36269E+04    0.11472E+02    0.00000E+00    0.12045E+03    0.36120E-07    0.56999E-04    0.10202E-05
   314    0.35931E+04    0.11661E+02    0.00000E+00    0.12030E+03    0.35986E-07    0.56485E-04    0.10289E-05
   315    0.35593E+04    0.11849E+02    0.00000E+00    0.12010E+03    0.35854E-07    0.55974E-04    0.10375E-05
   316    0.35256E+04    0.12037E+02    0.00000E+00    0.11987E+03    0.35721E-07    0.55467E-04    0.10459E-05
   317    0.34920E+04    0.12225E+02    0.00000E+00    0.11960E+03    0.35590E-07    0.54963E-04    0.10543E-05
   318    0.34584E+04    0.12415E+02    0.00000E+00    0.11929E+03    0.35460E-07    0.54464E-04    0.10626E-05
   319    0.34250E+04    0.12604E+02    0.00000E+00    0.11895E+03    0.35330E-07    0.53968E-04    0.10707E-05
   320    0.33917E+04    0.12792E+02    0.00000E+00    0.11857E+03    0.35201E-07    0.53476E-04    0.10788E-05
   321    0.33585E+04    0.12982E+02    0.00000E+00    0.11815E+03    0.35072E-07    0.52987E-04    0.10867E-05
   322    0.33255E+04    0.13170E+02    0.00000E+00    0.11769E+03    0.34945E-07    0.52502E-04    0.10946E-05
   323    0.32926E+04    0.13358E+02    0.00000E+00    0.11719E+03    0.34818E-07    0.52021E-04    0.11023E-05
   324    0.32599E+04    0.13547E+02    0.00000E+00    0.11665E+03    0.34691E-07    0.51543E-04    0.11100E-05
   325    0.32274E+04    0.13733E+02    0.00000E+00    0.11608E+03    0.34566E-07    0.51069E-04    0.11175E-05
   326    0.31949E+04    0.13920E+02    0.00000E+00    0.11546E+03    0.34441E-07    0.50598E-04    0.11249E-05
   327    0.31627E+04    0.14107E+02    0.00000E+00    0.11481E+03    0.34317E-07    0.50131E-04    0.11322E-05
   328    0.31307E+04    0.14292E+02    0.00000E+00    0.11414E+03    0.34193E-07    0.49667E-04    0.11394E-05
   329    0.30989E+04    0.14477E+02    0.00000E+00    0.11341E+03    0.34070E-07    0.49207E-04    0.11465E-05
   330    0.30673E+04    0.14660E+02    0.00000E+00    0.11265E+03    0.33948E-07    0.48751E-04    0.11534E-05
   331    0.30360E+04    0.14843E+02    0.00000E+00    0.11186E+03    0.33827E-07    0.48297E-04    0.11603E-05
   332    0.30048E+04    0.15026E+02    0.00000E+00    0.11103E+03    0.33706E-07    0.47848E-04    0.11670E-05
   333    0.29739E+04    0.15207E+02    0.00000E+00    0.11017E+03    0.33586E-07    0.47401E-04    0.11736E-05
   334    0.29432E+04    0.15388E+02    0.00000E+00    0.10927E+03    0.33466E-07    0.46958E-04    0.11800E-05
   335    0.29127E+04    0.15566E+02    0.00000E+00    0.10834E+03    0.33347E-07    0.46519E-04    0.11864E-05
   336    0.28825E+04    0.15744E+02    0.00000E+00    0.10737E+03    0.33229E-07    0.46083E-04    0.11926E-05
   337    0.28527E+04    0.15921E+02    0.00000E+00    0.10636E+03    0.33111E-07    0.45650E-04    0.11987E-05
   338    0.28230E+04    0.16095E+02    0.00000E+00    0.10532E+03    0.32994E-07    0.45220E-04    0.12047E-05
   339    0.27937E+04    0.16270E+02    0.00000E+00    0.10425E+03    0.32878E-07    0.44794E-04    0.12105E-05
   340    0.27646E+04    0.16442E+02    0.00000E+00    0.10315E+03    0.32762E-07    0.44371E-04    0.12162E-05
   341    0.27358E+04    0.16612E+02    0.00000E+00    0.10201E+03    0.32646E-07    0.43951E-04    0.12218E-05
   342    0.27074E+04    0.16783E+02    0.00000E+00    0.10084E+03    0.32532E-07    0.43535E-04    0.12273E-05
   343    0.26792E+04    0.16950E+02    0.00000E+00    0.99638E+02    0.32418E-07    0.43121E-04    0.12326E-05
   344    0.26514E+04    0.17115E+02    0.00000E+00    0.98406E+02    0.32304E-07    0.42711E-04    0.12377E-05
   345    0.26239E+04    0.17279E+02    0.00000E+00    0.97143E+02    0.32191E-07    0.42304E-04    0.12428E-05
   346    0.25967E+04    0.17441E+02    0.00000E+00    0.95857E+02    0.32079E-07    0.41901E-04    0.12477E-05
   347    0.25698E+04    0.17601E+02    0.00000E+00    0.94533E+02    0.31967E-07    0.41500E-04    0.12524E-05
   348    0.25433E+04    0.17758E+02    0.00000E+00    0.93179E+02    0.31856E-07    0.41102E-04    0.12571E-05
   349    0.25171E+04    0.17914E+02    0.00000E+00    0.91794E+02    0.31746E-07    0.40708E-04    0.12615E-05
   350    0.24913E+04    0.18067E+02    0.00000E+00    0.90387E+02    0.31635E-07    0.40317E-04    0.12658E-05
   351    0.24660E+04    0.18218E+02    0.00000E+00    0.88949E+02    0.31526E-07    0.39928E-04    0.12700E-05
   352    0.24409E+04    0.18367E+02    0.00000E+00    0.87480E+02    0.31417E-07    0.39543E-04    0.12741E-05
   353    0.24162E+04    0.18514E+02    0.00000E+00    0.85996E+02    0.31309E-07    0.39161E-04    0.12780E-05
   354    0.23919E+04    0.18657E+02    0.00000E+00    0.84474E+02    0.31201E-07    0.38782E-04    0.12817E-05
   355    0.23679E+04    0.18799E+02    0.00000E+00    0.82930E+02    0.31093E-07    0.38405E-04    0.12853E-05
   356    0.23444E+04    0.18938E+02    0.00000E+00    0.81370E+02    0.30986E-07    0.38032E-04    0.12888E-05
   357    0.23212E+04    0.19075E+02    0.00000E+00    0.79779E+02    0.30880E-07    0.37662E-04    0.12921E-05
   358    0.22985E+04    0.19207E+02    0.00000E+00    0.78173E+02    0.30774E-07    0.37295E-04    0.12953E-05
   359    0.22761E+04    0.19338E+02    0.00000E+00    0.76537E+02    0.30669E-07    0.36931E-04    0.12983E-05
   360    0.22541E+04    0.19466E+02    0.00000E+00    0.74881E+02    0.30564E-07    0.36569E-04    0.13012E-05
   361    0.22326E+04    0.19591E+02    0.00000E+00    0.73202E+02    0.30460E-07    0.36211E-04    0.13040E-05
   362    0.22114E+04    0.19713E+02    0.00000E+00    0.71503E+02    0.30356E-07    0.35856E-04    0.13066E-05
   363    0.21907E+04    0.19832E+02    0.00000E+00    0.69785E+02    0.30253E-07    0.35503E-04    0.13091E-05
   364    0.21704E+04    0.19948E+02    0.00000E+00    0.68045E+02    0.30150E-07    0.35154E-04    0.13115E-05
   365    0.21505E+04    0.20061E+02    0.00000E+00    0.66288E+02    0.30048E-07    0.34807E-04    0.13137E-05
   366    0.21310E+04    0.20171E+02    0.00000E+00    0.64513E+02    0.29946E-07    0.34463E-04    0.13158E-05
   367    0.21120E+04    0.20276E+02    0.00000E+00    0.62721E+02    0.29845E-07    0.34123E-04    0.13178E-05
   368    0.20933E+04    0.20380E+02    0.00000E+00    0.60914E+02    0.29744E-07    0.33785E-04    0.13196E-05
   369    0.20752E+04    0.20480E+02    0.00000E+00    0.59089E+02    0.29644E-07    0.33450E-04    0.13213E-05
   370    0.20575E+04    0.20576E+02    0.00000E+00    0.57251E+02    0.29544E-07    0.33118E-04    0.13229E-05
   371    0.20401E+04    0.20669E+02    0.00000E+00    0.55398E+02    0.29445E-07    0.32788E-04    0.13243E-05
   372    0.20233E+04    0.20759E+02    0.00000E+00    0.53533E+02    0.29346E-07    0.32462E-04    0.13257E-05
   373    0.20068E+04    0.20845E+02    0.00000E+00    0.51653E+02    0.29247E-07    0.32138E-04    0.13269E-05
   374    0.19908E+04    0.20928E+02    0.00000E+00    0.49763E+02    0.29150E-07    0.31817E-04    0.13279E-05
   375    0.19752E+04    0.21007E+02    0.00000E+00    0.47862E+02    0.29052E-07    0.31499E-04    0.13289E-05
   376    0.19602E+04    0.21083E+02    0.00000E+00    0.45950E+02    0.28955E-07    0.31184E-04    0.13297E-05
   377    0.19455E+04    0.21154E+02    0.00000E+00    0.44031E+02    0.28859E-07    0.30872E-04    0.13304E-05
   378    0.19313E+04    0.21222E+02    0.00000E+00    0.42101E+02    0.28763E-07    0.30562E-04    0.13310E-05
   379    0.19175E+04    0.21287E+02    0.00000E+00    0.40164E+02    0.28667E-07    0.30256E-04    0.13314E-05
   380    0.19043E+04    0.21349E+02    0.00000E+00    0.38219E+02    0.28572E-07    0.29952E-04    0.13318E-05
   381    0.18914E+04    0.21404E+02    0.00000E+00    0.36268E+02    0.28477E-07    0.29650E-04    0.13320E-05
   382    0.18789E+04    0.21458E+02    0.00000E+00    0.34313E+02    0.28383E-07    0.29352E-04    0.13321E-05
   383    0.18669E+04    0.21507E+02    0.00000E+00    0.32352E+02    0.28289E-07    0.29056E-04    0.13321E-05
   384    0.18555E+04    0.21551E+02    0.00000E+00    0.30388E+02    0.28196E-07    0.28763E-04    0.13319E-05
   385    0.18443E+04    0.21593E+02    0.00000E+00    0.28420E+02    0.28103E-07    0.28473E-04    0.13317E-05
   386    0.18337E+04    0.21631E+02    0.00000E+00    0.26450E+02    0.28011E-07    0.28185E-04    0.13313E-05
   387    0.18235E+04    0.21664E+02    0.00000E+00    0.24479E+02    0.27919E-07    0.27901E-04    0.13308E-05
   388    0.18137E+04    0.21694E+02    0.00000E+00    0.22507E+02    0.27827E-07    0.27618E-04    0.13302E-05
   389    0.18044E+04    0.21717E+02    0.00000E+00    0.20535E+02    0.27736E-07    0.27339E-04    0.13295E-05
   390    0.17956E+04    0.21740E+02    0.00000E+00    0.18565E+02    0.27645E-07    0.27062E-04    0.13287E-05
   391    0.17871E+04    0.21757E+02    0.00000E+00    0.16596E+02    0.27555E-07    0.26788E-04    0.13278E-05
   392    0.17791E+04    0.21772E+02    0.00000E+00    0.14631E+02    0.27465E-07    0.26517E-04    0.13268E-05
   393    0.17716E+04    0.21782E+02    0.00000E+00    0.12668E+02    0.27376E-07    0.26248E-04    0.13256E-05
   394    0.17645E+04    0.21788E+02    0.00000E+00    0.10710E+02    0.27287E-07    0.25982E-04    0.13244E-05
   395    0.17578E+04    0.21790E+02    0.00000E+00    0.87560E+01    0.27198E-07    0.25718E-04    0.13230E-05
   396    0.17516E+04    0.21788E+02    0.00000E+00    0.68091E+01    0.27110E-07    0.25457E-04    0.13216E-05
   397    0.17457E+04    0.21782E+02    0.00000E+00    0.48680E+01    0.27022E-07    0.25199E-04    0.13200E-05
   398    0.17403E+04    0.21771E+02    0.00000E+00    0.29342E+01    0.26934E-07    0.24943E-04    0.13183E-05
   399    0.17353E+04    0.21757E+02    0.00000E+00    0.10084E+01    0.26847E-07    0.24690E-04    0.13166E-05
   400    0.17307E+04    0.21739E+02    0.00000E+00   -0.90837E+00    0.26761E-07    0.24439E-04    0.13147E-05
   401    0.17266E+04    0.21716E+02    0.00000E+00   -0.28155E+01    0.26674E-07    0.24191E-04    0.13127E-05
   402    0.17229E+04    0.21689E+02    0.00000E+00   -0.47122E+01    0.26588E-07    0.23946E-04    0.13107E-05
